Molecule ChEMBL ID,Compound Key,Smiles,Standard Type,Standard Relation,Standard Value,Standard Units,pChEMBL Value,Data Validity Comment,Comment,Uo Units,Ligand Efficiency BEI,Ligand Efficiency LE,Ligand Efficiency LLE,Ligand Efficiency SEI,Potential Duplicate,Assay ChEMBL ID,Assay Description,Assay Type,BAO Format ID,BAO Label,Assay Organism,Assay Tissue ChEMBL ID,Assay Tissue Name,Assay Cell Type,Assay Subcellular Fraction,Assay Parameters,Assay Variant Accession,Assay Variant Mutation,Target ChEMBL ID,Target Name,Target Organism,Target Type,Document ChEMBL ID,Source ID,Source Description,Document Journal,Document Year,Cell ChEMBL ID,Properties,Action Type,Standard Text Value
CHEMBL500215,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL458934,IG,CC(C)=CC[C@H]1C[C@@]23C[C@@H](CC=C(C)C)C(C)(C)[C@@](CC=C(C)C)(C(=O)C(C(=O)c4ccc(O)c(O)c4)=C2OC1(C)C)C3=O,Kd,'=',5900,nM,5.23,,,UO_0000065,8.67,0.16,-3.36,5.18,0,CHEMBL1021614,Binding affinity to HAT p300 catalytic domain by isothermal titration calorimetry,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL3784,Histone acetyltransferase p300,Homo sapiens,SINGLE PROTEIN,CHEMBL1139360,1,Scientific Literature,J Med Chem,2009,None,,,
CHEMBL3416307,1a,O=C(O)c1ccc(-n2nnnc2SC2=CS(=O)(=O)c3ccccc32)cc1,IC50,'=',7500,nM,5.12,,,UO_0000065,13.26,0.27,2.88,4.45,0,CHEMBL3419558,Inhibition of recombinant histone acetyltransferase p300 (unknown origin) using dH3-H4 tetramer and [3H]-acetyl-CoA assessed as acetate incorporation after 30 mins by liquid scintillation counting,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3784,Histone acetyltransferase p300,Homo sapiens,SINGLE PROTEIN,CHEMBL3414544,1,Scientific Literature,J Med Chem,2015,None,,,
CHEMBL3416316,1j,O=S1(=O)C=C(Sc2nnc(-c3ccncc3)o2)c2ccccc21,IC50,'=',6200,nM,5.21,,,UO_0000065,15.17,0.31,2.2,6.06,0,CHEMBL3419558,Inhibition of recombinant histone acetyltransferase p300 (unknown origin) using dH3-H4 tetramer and [3H]-acetyl-CoA assessed as acetate incorporation after 30 mins by liquid scintillation counting,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3784,Histone acetyltransferase p300,Homo sapiens,SINGLE PROTEIN,CHEMBL3414544,1,Scientific Literature,J Med Chem,2015,None,,,
CHEMBL2031566,6c,O=C(O)CSc1cc(NS(=O)(=O)c2ccc(C(=O)O)cc2)c2ccccc2c1O,IC50,'=',660,nM,6.18,,,UO_0000065,14.26,0.29,2.96,4.38,0,CHEMBL3419558,Inhibition of recombinant histone acetyltransferase p300 (unknown origin) using dH3-H4 tetramer and [3H]-acetyl-CoA assessed as acetate incorporation after 30 mins by liquid scintillation counting,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3784,Histone acetyltransferase p300,Homo sapiens,SINGLE PROTEIN,CHEMBL3414544,1,Scientific Literature,J Med Chem,2015,None,,,
CHEMBL3235887,6f,O=S(=O)(Nc1cc(Sc2nc[nH]n2)c(O)c2ccccc12)c1ccc(Br)cc1,IC50,'=',1100,nM,5.96,,,UO_0000065,12.48,0.29,1.58,5.52,0,CHEMBL3419558,Inhibition of recombinant histone acetyltransferase p300 (unknown origin) using dH3-H4 tetramer and [3H]-acetyl-CoA assessed as acetate incorporation after 30 mins by liquid scintillation counting,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3784,Histone acetyltransferase p300,Homo sapiens,SINGLE PROTEIN,CHEMBL3414544,1,Scientific Literature,J Med Chem,2015,None,,,
CHEMBL3416315,1i,O=S1(=O)C=C(Sc2nnnn2-c2ccccc2)c2ccccc21,Activity,,,,,,Active,,,,,,0,CHEMBL3419561,Inhibition of recombinant histone acetyltransferase p300 (unknown origin) using dH3-H4 tetramer and [3H]-acetyl-CoA assessed as acetate incorporation after 30 mins by liquid scintillation counting in presence of 1 mM DTT,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3784,Histone acetyltransferase p300,Homo sapiens,SINGLE PROTEIN,CHEMBL3414544,1,Scientific Literature,J Med Chem,2015,None,,,
CHEMBL3235890,6d,O=S(=O)(Nc1cc(Sc2nnnn2-c2ccccc2)c(O)c2ccccc12)c1ccccc1,Activity,,,,,,Active,,,,,,0,CHEMBL3419561,Inhibition of recombinant histone acetyltransferase p300 (unknown origin) using dH3-H4 tetramer and [3H]-acetyl-CoA assessed as acetate incorporation after 30 mins by liquid scintillation counting in presence of 1 mM DTT,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3784,Histone acetyltransferase p300,Homo sapiens,SINGLE PROTEIN,CHEMBL3414544,1,Scientific Literature,J Med Chem,2015,None,,,
CHEMBL3421907,1c,O=C(c1ccc(O)c(O)c1)C1C(=O)N(Cc2ccccc2)C(=O)N(Cc2ccccc2)C1=O,Inhibition,'=',48.2,%,,,,UO_0000187,,,,,0,CHEMBL3424787,Inhibition of P300 (unknown origin) using histone H3/[acetyl-3H]-acetyl coenzyme A as substrate at 100 uM,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3784,Histone acetyltransferase p300,Homo sapiens,SINGLE PROTEIN,CHEMBL3421539,1,Scientific Literature,J Med Chem,2015,None,,,
CHEMBL3421944,7f,COc1ccc(C=C2C(=O)N(Cc3ccccc3)C(=O)N(Cc3ccccc3)C2=O)cc1OC,IC50,'=',11400,nM,4.94,,,UO_0000065,10.83,0.2,0.66,6.49,0,CHEMBL3424792,Inhibition of P300 (unknown origin) using histone H3/[acetyl-3H]-acetyl coenzyme A as substrate,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3784,Histone acetyltransferase p300,Homo sapiens,SINGLE PROTEIN,CHEMBL3421539,1,Scientific Literature,J Med Chem,2015,None,,,
CHEMBL3421949,8d,COc1ccc(C=C2C(=O)N(CC(C)C)C(=O)N(CC(C)C)C2=O)cc1O,Inhibition,'=',84.68,%,,,,UO_0000187,,,,,0,CHEMBL3424787,Inhibition of P300 (unknown origin) using histone H3/[acetyl-3H]-acetyl coenzyme A as substrate at 100 uM,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3784,Histone acetyltransferase p300,Homo sapiens,SINGLE PROTEIN,CHEMBL3421539,1,Scientific Literature,J Med Chem,2015,None,,,
CHEMBL3421934,5b,CC(C)CN1C(=O)C(Cc2ccc(O)cc2)C(=O)N(CC(C)C)C1=O,Inhibition,'=',64.6,%,,,,UO_0000187,,,,,0,CHEMBL3424787,Inhibition of P300 (unknown origin) using histone H3/[acetyl-3H]-acetyl coenzyme A as substrate at 100 uM,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3784,Histone acetyltransferase p300,Homo sapiens,SINGLE PROTEIN,CHEMBL3421539,1,Scientific Literature,J Med Chem,2015,None,,,
CHEMBL3421909,2b,CC(C)CN1C(=O)C(C(=O)c2ccc(O)cc2)C(=O)N(CC(C)C)C1=O,Inhibition,'=',39.7,%,,,,UO_0000187,,,,,0,CHEMBL3424787,Inhibition of P300 (unknown origin) using histone H3/[acetyl-3H]-acetyl coenzyme A as substrate at 100 uM,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3784,Histone acetyltransferase p300,Homo sapiens,SINGLE PROTEIN,CHEMBL3421539,1,Scientific Literature,J Med Chem,2015,None,,,
CHEMBL3263529,2o,CC(C)=NNc1nc(-c2ccc(Br)cc2)cs1,Inhibition,'=',53,%,,,,UO_0000187,,,,,0,CHEMBL3269131,Inhibition of recombinant human p300 catalytic domain (1284 to 1673 aa) using histone H3 at 200 uM after 1 hr by radiochemical assay in presence of [acetyl-3H]-acetyl coenzyme A,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3784,Histone acetyltransferase p300,Homo sapiens,SINGLE PROTEIN,CHEMBL3259575,1,Scientific Literature,Eur J Med Chem,2014,None,,,
CHEMBL3263531,2s,COc1ccc(-c2csc(N/N=C3/CCC(C)C3)n2)cc1,Inhibition,'=',28,%,,,,UO_0000187,,,,,0,CHEMBL3269130,Inhibition of recombinant human p300 catalytic domain (1284 to 1673 aa) using histone H3 at 100 uM after 1 hr by radiochemical assay in presence of [acetyl-3H]-acetyl coenzyme A,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3784,Histone acetyltransferase p300,Homo sapiens,SINGLE PROTEIN,CHEMBL3259575,1,Scientific Literature,Eur J Med Chem,2014,None,,,
CHEMBL4535402,1d,CC1=NN(c2ccc(S(C)(=O)=O)cc2)C(=O)/C1=C\c1ccc(-c2cc(C)c(C)cc2[N+](=O)[O-])o1,IC50,'=',4060,nM,5.39,,,UO_0000065,11.24,0.22,0.71,4.38,0,CHEMBL4361756,Inhibition of p300 (unknown origin) using biotinylated histone H3 (1 to 21 residues) as substrate measured after 90 mins in presence of Acetyl CoA by AlphaLISA assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3784,Histone acetyltransferase p300,Homo sapiens,SINGLE PROTEIN,CHEMBL4359851,1,Scientific Literature,Eur J Med Chem,2019,None,,,
CHEMBL4526489,1e,CC1=NN(c2ccc(-c3nn[nH]n3)cc2)C(=O)/C1=C\c1ccc(-c2cc(C)c(C)cc2[N+](=O)[O-])o1,IC50,'=',670,nM,6.17,,,UO_0000065,13.15,0.24,1.71,4.31,0,CHEMBL4361756,Inhibition of p300 (unknown origin) using biotinylated histone H3 (1 to 21 residues) as substrate measured after 90 mins in presence of Acetyl CoA by AlphaLISA assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3784,Histone acetyltransferase p300,Homo sapiens,SINGLE PROTEIN,CHEMBL4359851,1,Scientific Literature,Eur J Med Chem,2019,None,,,
CHEMBL4515273,1g,CCC1=NN(c2ccc(C(=O)O)cc2)C(=O)/C1=C\c1ccc(-c2cc(C)c(C)cc2[N+](=O)[O-])o1,IC50,'=',190,nM,6.72,,,UO_0000065,14.63,0.27,1.35,5.32,0,CHEMBL4361756,Inhibition of p300 (unknown origin) using biotinylated histone H3 (1 to 21 residues) as substrate measured after 90 mins in presence of Acetyl CoA by AlphaLISA assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3784,Histone acetyltransferase p300,Homo sapiens,SINGLE PROTEIN,CHEMBL4359851,1,Scientific Literature,Eur J Med Chem,2019,None,,,
CHEMBL4466615,1o,CC1=NN(c2ccc(C(=O)O)cc2)C(=O)/C1=C\c1ccc(-c2cc(C)c(C)cc2[N+](=O)[O-])[nH]1,IC50,'=',1950,nM,5.71,,,UO_0000065,12.85,0.24,1,4.43,0,CHEMBL4361756,Inhibition of p300 (unknown origin) using biotinylated histone H3 (1 to 21 residues) as substrate measured after 90 mins in presence of Acetyl CoA by AlphaLISA assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3784,Histone acetyltransferase p300,Homo sapiens,SINGLE PROTEIN,CHEMBL4359851,1,Scientific Literature,Eur J Med Chem,2019,None,,,
CHEMBL4452893,1q,CC1=NN(c2ccc(C(=O)O)cc2)C(=O)/C1=C\c1ccc(-c2ccccc2[N+](=O)[O-])o1,IC50,'=',560,nM,6.25,,,UO_0000065,14.98,0.28,1.89,4.95,0,CHEMBL4361756,Inhibition of p300 (unknown origin) using biotinylated histone H3 (1 to 21 residues) as substrate measured after 90 mins in presence of Acetyl CoA by AlphaLISA assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3784,Histone acetyltransferase p300,Homo sapiens,SINGLE PROTEIN,CHEMBL4359851,1,Scientific Literature,Eur J Med Chem,2019,None,,,
CHEMBL4457285,1y,CC1=NN(c2cc(F)c(O)c(F)c2)C(=O)/C1=C\c1ccc(-c2ccccc2C(F)F)o1,IC50,'=',6050,nM,5.22,,,UO_0000065,12.13,0.23,-0.45,7.9,0,CHEMBL4361756,Inhibition of p300 (unknown origin) using biotinylated histone H3 (1 to 21 residues) as substrate measured after 90 mins in presence of Acetyl CoA by AlphaLISA assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3784,Histone acetyltransferase p300,Homo sapiens,SINGLE PROTEIN,CHEMBL4359851,1,Scientific Literature,Eur J Med Chem,2019,None,,,
CHEMBL4546494,15,Cc1cc(-c2cc(NS(C)(=O)=O)ccc2Oc2ccccc2)n2ccn(C)c(=O)c12,IC50,,,,,,Not Determined,,,,,,0,CHEMBL4405045,Inhibition of MSGRGK(Ac)-GGK(Ac)GLGK(Ac)GGAKRHR-biotin binding to EP300 (1040 to 1160 residues) (unknown origin) expressed in Escherichia coli BL21 (DE3) by Alphascreen assay,A,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL3784,Histone acetyltransferase p300,Homo sapiens,SINGLE PROTEIN,CHEMBL4402585,1,Scientific Literature,J Med Chem,2020,None,,,
CHEMBL3987016,9; ABBV-075,CCS(=O)(=O)Nc1ccc(Oc2ccc(F)cc2F)c(-c2cn(C)c(=O)c3[nH]ccc23)c1,Kd,'=',87,nM,7.06,,,UO_0000065,15.37,0.3,2.69,7.58,0,CHEMBL4020271,Binding affinity to human EP300 (A1040 to G1161 residues) expressed in bacterial expression system by BROMOscan assay,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL3784,Histone acetyltransferase p300,Homo sapiens,SINGLE PROTEIN,CHEMBL4017535,1,Scientific Literature,J Med Chem,2017,None,,,
CHEMBL4217391,4,CC1=NN(c2ccc(C(=O)NCCOCCOCC(=O)NCCC(=O)Nc3cn(C)c(C(=O)Nc4cc(C(=O)Nc5cn(C)c(C(=O)Nc6cn(C)c(C(=O)NCCCC(=O)Nc7cc(C(=O)Nc8cc(C(=O)Nc9cc(C(=O)Nc%10cc(C(=O)NCCCN(C)C)n(C)c%10)n(C)c9)n(C)c8)n(C)c7)n6)n5)n(C)c4)n3)cc2)C(=O)/C1=C/c1ccc(-c2cc(C)c(C)cc2[N+](=O)[O-])o1,IC50,'=',3900,nM,5.41,,,UO_0000065,2.99,None,None,None,0,CHEMBL4192133,Inhibition of p300 (unknown origin) using H3 peptide and acetyl-coA as substrate by fluorometric assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3784,Histone acetyltransferase p300,Homo sapiens,SINGLE PROTEIN,CHEMBL4190249,1,Scientific Literature,Eur J Med Chem,2017,None,,,
CHEMBL1795618,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL1795619,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL1370704,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL1650273,4c,Nc1nc(-c2ccc(Cl)cc2)cs1,Inhibition,'=',31,%,,,,UO_0000187,,,,,0,CHEMBL3269130,Inhibition of recombinant human p300 catalytic domain (1284 to 1673 aa) using histone H3 at 100 uM after 1 hr by radiochemical assay in presence of [acetyl-3H]-acetyl coenzyme A,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3784,Histone acetyltransferase p300,Homo sapiens,SINGLE PROTEIN,CHEMBL3259575,1,Scientific Literature,Eur J Med Chem,2014,None,,,
CHEMBL3114105,1d,C/C(=N/Nc1nc(-c2ccc(Cl)cc2)cs1)c1ccccn1,Inhibition,'=',51,%,,,,UO_0000187,,,,,0,CHEMBL3269130,Inhibition of recombinant human p300 catalytic domain (1284 to 1673 aa) using histone H3 at 100 uM after 1 hr by radiochemical assay in presence of [acetyl-3H]-acetyl coenzyme A,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3784,Histone acetyltransferase p300,Homo sapiens,SINGLE PROTEIN,CHEMBL3259575,1,Scientific Literature,Eur J Med Chem,2014,None,,,
CHEMBL3263512,1w,Clc1ccc(-c2csc(N/N=C\c3cccc4ccccc34)n2)cc1,Inhibition,'=',9,%,,,,UO_0000187,,,,,0,CHEMBL3269130,Inhibition of recombinant human p300 catalytic domain (1284 to 1673 aa) using histone H3 at 100 uM after 1 hr by radiochemical assay in presence of [acetyl-3H]-acetyl coenzyme A,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3784,Histone acetyltransferase p300,Homo sapiens,SINGLE PROTEIN,CHEMBL3259575,1,Scientific Literature,Eur J Med Chem,2014,None,,,
CHEMBL3421945,7g,COc1ccc(C=C2C(=O)N(Cc3ccccc3)C(=O)N(Cc3ccccc3)C2=O)cc1,Inhibition,'=',93.59,%,,,,UO_0000187,,,,,0,CHEMBL3424787,Inhibition of P300 (unknown origin) using histone H3/[acetyl-3H]-acetyl coenzyme A as substrate at 100 uM,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3784,Histone acetyltransferase p300,Homo sapiens,SINGLE PROTEIN,CHEMBL3421539,1,Scientific Literature,J Med Chem,2015,None,,,
CHEMBL3421938,6c,C=CCN1C(=O)C(Cc2ccc(O)c(O)c2)C(=O)N(CC=C)C1=O,Inhibition,'=',1.1,%,,,,UO_0000187,,,,,0,CHEMBL3424787,Inhibition of P300 (unknown origin) using histone H3/[acetyl-3H]-acetyl coenzyme A as substrate at 100 uM,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3784,Histone acetyltransferase p300,Homo sapiens,SINGLE PROTEIN,CHEMBL3421539,1,Scientific Literature,J Med Chem,2015,None,,,
CHEMBL2030281,6b,O=S(=O)(Nc1cc(Sc2ncn[nH]2)c(O)c2ccccc12)c1ccc2ccccc2c1,IC50,'=',510,nM,6.29,,,UO_0000065,14.03,0.28,1.52,5.83,0,CHEMBL3419558,Inhibition of recombinant histone acetyltransferase p300 (unknown origin) using dH3-H4 tetramer and [3H]-acetyl-CoA assessed as acetate incorporation after 30 mins by liquid scintillation counting,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3784,Histone acetyltransferase p300,Homo sapiens,SINGLE PROTEIN,CHEMBL3414544,1,Scientific Literature,J Med Chem,2015,None,,,
CHEMBL247833,2q,COc1ccc(-c2csc(NN=C3CCCC3)n2)cc1,Inhibition,'=',57,%,,,,UO_0000187,,,,,0,CHEMBL3269132,Inhibition of recombinant human p300 catalytic domain (1284 to 1673 aa) using histone H3 at 400 uM after 1 hr by radiochemical assay in presence of [acetyl-3H]-acetyl coenzyme A,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3784,Histone acetyltransferase p300,Homo sapiens,SINGLE PROTEIN,CHEMBL3259575,1,Scientific Literature,Eur J Med Chem,2014,None,,,
CHEMBL3263510,1t,Clc1ccc(-c2csc(N/N=C\c3cccs3)n2)cc1,Inhibition,'=',13,%,,,,UO_0000187,,,,,0,CHEMBL3269130,Inhibition of recombinant human p300 catalytic domain (1284 to 1673 aa) using histone H3 at 100 uM after 1 hr by radiochemical assay in presence of [acetyl-3H]-acetyl coenzyme A,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3784,Histone acetyltransferase p300,Homo sapiens,SINGLE PROTEIN,CHEMBL3259575,1,Scientific Literature,Eur J Med Chem,2014,None,,,
CHEMBL3263548,6g,O=c1cc(-c2ccc(Cl)cc2)nc(NN=C2CCCC2)[nH]1,Inhibition,'=',46,%,,,,UO_0000187,,,,,0,CHEMBL3269131,Inhibition of recombinant human p300 catalytic domain (1284 to 1673 aa) using histone H3 at 200 uM after 1 hr by radiochemical assay in presence of [acetyl-3H]-acetyl coenzyme A,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3784,Histone acetyltransferase p300,Homo sapiens,SINGLE PROTEIN,CHEMBL3259575,1,Scientific Literature,Eur J Med Chem,2014,None,,,
CHEMBL1213719,2k,COc1cccc(-c2csc(NN=C3CCCC3)n2)c1,Inhibition,'=',51,%,,,,UO_0000187,,,,,0,CHEMBL3269131,Inhibition of recombinant human p300 catalytic domain (1284 to 1673 aa) using histone H3 at 200 uM after 1 hr by radiochemical assay in presence of [acetyl-3H]-acetyl coenzyme A,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3784,Histone acetyltransferase p300,Homo sapiens,SINGLE PROTEIN,CHEMBL3259575,1,Scientific Literature,Eur J Med Chem,2014,None,,,
CHEMBL3263521,1i,C/C(=N/Nc1nc(-c2ccc(Cl)cc2)cs1)c1cc2ccccc2oc1=O,Inhibition,'=',97,%,,,,UO_0000187,,,,,0,CHEMBL3269132,Inhibition of recombinant human p300 catalytic domain (1284 to 1673 aa) using histone H3 at 400 uM after 1 hr by radiochemical assay in presence of [acetyl-3H]-acetyl coenzyme A,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3784,Histone acetyltransferase p300,Homo sapiens,SINGLE PROTEIN,CHEMBL3259575,1,Scientific Literature,Eur J Med Chem,2014,None,,,
CHEMBL247833,2q,COc1ccc(-c2csc(NN=C3CCCC3)n2)cc1,Inhibition,'=',47,%,,,,UO_0000187,,,,,0,CHEMBL3269131,Inhibition of recombinant human p300 catalytic domain (1284 to 1673 aa) using histone H3 at 200 uM after 1 hr by radiochemical assay in presence of [acetyl-3H]-acetyl coenzyme A,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3784,Histone acetyltransferase p300,Homo sapiens,SINGLE PROTEIN,CHEMBL3259575,1,Scientific Literature,Eur J Med Chem,2014,None,,,
CHEMBL1243213,1n,C[C@@H]1CCC/C(=N/Nc2nc(-c3ccc(Cl)cc3)cs2)C1,Inhibition,'=',27,%,,,,UO_0000187,,,,,0,CHEMBL3269130,Inhibition of recombinant human p300 catalytic domain (1284 to 1673 aa) using histone H3 at 100 uM after 1 hr by radiochemical assay in presence of [acetyl-3H]-acetyl coenzyme A,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3784,Histone acetyltransferase p300,Homo sapiens,SINGLE PROTEIN,CHEMBL3259575,1,Scientific Literature,Eur J Med Chem,2014,None,,,
CHEMBL3263532,2w,COc1ccc(-c2csc(N/N=C3\CCC[C@@H](C)C3)n2)cc1,Inhibition,'=',27,%,,,,UO_0000187,,,,,0,CHEMBL3269130,Inhibition of recombinant human p300 catalytic domain (1284 to 1673 aa) using histone H3 at 100 uM after 1 hr by radiochemical assay in presence of [acetyl-3H]-acetyl coenzyme A,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3784,Histone acetyltransferase p300,Homo sapiens,SINGLE PROTEIN,CHEMBL3259575,1,Scientific Literature,Eur J Med Chem,2014,None,,,
CHEMBL1213778,2j,COc1cccc(-c2csc(NN=C(C)C)n2)c1,Inhibition,'=',30,%,,,,UO_0000187,,,,,0,CHEMBL3269130,Inhibition of recombinant human p300 catalytic domain (1284 to 1673 aa) using histone H3 at 100 uM after 1 hr by radiochemical assay in presence of [acetyl-3H]-acetyl coenzyme A,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3784,Histone acetyltransferase p300,Homo sapiens,SINGLE PROTEIN,CHEMBL3259575,1,Scientific Literature,Eur J Med Chem,2014,None,,,
CHEMBL457535,2u,COc1ccc(-c2csc(N/N=C3/CCCCC3C)n2)cc1,Inhibition,'=',31,%,,,,UO_0000187,,,,,0,CHEMBL3269130,Inhibition of recombinant human p300 catalytic domain (1284 to 1673 aa) using histone H3 at 100 uM after 1 hr by radiochemical assay in presence of [acetyl-3H]-acetyl coenzyme A,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3784,Histone acetyltransferase p300,Homo sapiens,SINGLE PROTEIN,CHEMBL3259575,1,Scientific Literature,Eur J Med Chem,2014,None,,,
CHEMBL3263506,1j,CC1CCC/C1=N/Nc1nc(-c2ccc(Cl)cc2)cs1,Inhibition,'=',33,%,,,,UO_0000187,,,,,0,CHEMBL3269130,Inhibition of recombinant human p300 catalytic domain (1284 to 1673 aa) using histone H3 at 100 uM after 1 hr by radiochemical assay in presence of [acetyl-3H]-acetyl coenzyme A,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3784,Histone acetyltransferase p300,Homo sapiens,SINGLE PROTEIN,CHEMBL3259575,1,Scientific Literature,Eur J Med Chem,2014,None,,,
CHEMBL3263538,2i,CC1CC/C(=N/Nc2nc(-c3cc4ccccc4oc3=O)cs2)C1,Inhibition,'=',41,%,,,,UO_0000187,,,,,0,CHEMBL3269130,Inhibition of recombinant human p300 catalytic domain (1284 to 1673 aa) using histone H3 at 100 uM after 1 hr by radiochemical assay in presence of [acetyl-3H]-acetyl coenzyme A,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3784,Histone acetyltransferase p300,Homo sapiens,SINGLE PROTEIN,CHEMBL3259575,1,Scientific Literature,Eur J Med Chem,2014,None,,,
CHEMBL3263513,1x,Clc1ccc(-c2csc(N/N=C\c3c[nH]c4ccccc34)n2)cc1,Inhibition,'=',61,%,,,,UO_0000187,,,,,0,CHEMBL3269130,Inhibition of recombinant human p300 catalytic domain (1284 to 1673 aa) using histone H3 at 100 uM after 1 hr by radiochemical assay in presence of [acetyl-3H]-acetyl coenzyme A,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3784,Histone acetyltransferase p300,Homo sapiens,SINGLE PROTEIN,CHEMBL3259575,1,Scientific Literature,Eur J Med Chem,2014,None,,,
CHEMBL4282264,A-485,CNC(=O)Nc1ccc2c(c1)CC[C@@]21OC(=O)N(CC(=O)N(Cc2ccc(F)cc2)[C@@H](C)C(F)(F)F)C1=O,IC50,'=',60,nM,7.22,,,UO_0000065,13.46,0.26,3.54,6.68,1,CHEMBL4269228,Inhibition of human P300 bromodomain HAT-C/H3 domain using histone as substrate in presence of acetyl-CoA by TR-FRET analysis,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3784,Histone acetyltransferase p300,Homo sapiens,SINGLE PROTEIN,CHEMBL4265983,1,Scientific Literature,Bioorg Med Chem,2018,None,,,
CHEMBL4470170,14,Cc1cc(-c2cc(NS(C)(=O)=O)ccc2Oc2ccccc2)n2c1C(=O)NCC2,IC50,'=',34700,nM,4.46,,,UO_0000065,,,,,0,CHEMBL4405045,Inhibition of MSGRGK(Ac)-GGK(Ac)GLGK(Ac)GGAKRHR-biotin binding to EP300 (1040 to 1160 residues) (unknown origin) expressed in Escherichia coli BL21 (DE3) by Alphascreen assay,A,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL3784,Histone acetyltransferase p300,Homo sapiens,SINGLE PROTEIN,CHEMBL4402585,1,Scientific Literature,J Med Chem,2020,None,,,
